SKU,Product,Category,Region,Warehouse,Supplier,Inventory_Level,Reorder_Point,Safety_Stock,Supplier_Lead_Time_Days,Average_Monthly_Demand,Demand_Std_Dev,Max_Stock_Level,Inventory_Value,Velocity_Class,Inventory_Status,Stockout_Risk_Flag,Overstock_Flag
SKU-B5F190,Hon Non-Folding Utility Tables,Furniture,Atlantic,WH-East,Atlas Wholesale,2,4,3,16,0.06,1.0,22,348.74,Slow-moving,Restock Recommended,Yes,No
SKU-B5F190,Hon Non-Folding Utility Tables,Furniture,Ontario,WH-Central,Atlas Wholesale,33,6,5,17,1.0,3.46,24,4968.85,Slow-moving,Excess Inventory,No,Yes
SKU-B5F190,Hon Non-Folding Utility Tables,Furniture,Prarie,WH-Central,Atlas Wholesale,11,5,4,15,0.73,2.96,23,1736.15,Slow-moving,Maintain,No,No
SKU-B5F190,Hon Non-Folding Utility Tables,Furniture,West,WH-West,Atlas Wholesale,31,4,3,13,0.62,2.74,22,4601.07,Slow-moving,Excess Inventory,No,Yes
SKU-B5F190,Hon Non-Folding Utility Tables,Furniture,Yukon,WH-North,PrimeSource Direct,2,5,4,14,0.79,3.08,23,288.12,Slow-moving,Restock Recommended,Yes,No
SKU-B5F3DF,Maxell 4.7GB DVD-R,Technology,Atlantic,WH-East,Atlas Wholesale,13,4,3,5,0.62,2.74,22,371.08,Slow-moving,Maintain,No,No
SKU-B5F3DF,Maxell 4.7GB DVD-R,Technology,Ontario,WH-Central,NorthBridge Supply,17,4,3,16,0.46,2.35,22,434.21,Slow-moving,Maintain,No,No
SKU-B62C31,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Prarie,WH-Central,Meridian Retail Co.,20,6,5,18,1.02,3.5,24,432.01,Slow-moving,Maintain,No,No
SKU-B62C31,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Quebec,WH-East,PrimeSource Direct,0,6,5,15,1.42,4.12,24,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B651B6,Hewlett-Packard 2600DN Business Color Inkjet Printer,Technology,Atlantic,WH-East,NorthBridge Supply,32,7,6,15,1.67,4.47,25,3867.42,Slow-moving,Excess Inventory,No,Yes
SKU-B651B6,Hewlett-Packard 2600DN Business Color Inkjet Printer,Technology,Ontario,WH-Central,Atlas Wholesale,6,9,7,21,1.9,4.77,27,653.41,Slow-moving,Restock Recommended,Yes,No
SKU-B651B6,Hewlett-Packard 2600DN Business Color Inkjet Printer,Technology,Quebec,WH-East,Meridian Retail Co.,1,4,3,7,0.33,2.0,22,131.9,Slow-moving,Restock Recommended,Yes,No
SKU-B651B6,Hewlett-Packard 2600DN Business Color Inkjet Printer,Technology,West,WH-West,NorthBridge Supply,9,5,4,8,1.52,4.27,23,968.67,Slow-moving,Maintain,No,No
SKU-B651B6,Hewlett-Packard 2600DN Business Color Inkjet Printer,Technology,Yukon,WH-North,NorthBridge Supply,22,9,7,16,2.42,5.39,27,2611.66,Slow-moving,Maintain,No,No
SKU-B6522E,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Atlantic,WH-East,Atlas Wholesale,2,9,7,18,1.98,4.87,27,17.83,Slow-moving,Restock Recommended,Yes,No
SKU-B6522E,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Ontario,WH-Central,Atlas Wholesale,33,10,8,17,2.67,5.66,28,291.83,Slow-moving,Excess Inventory,No,Yes
SKU-B6522E,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Prarie,WH-Central,NorthBridge Supply,39,11,9,17,3.48,6.46,29,343.72,Medium-moving,Excess Inventory,No,Yes
SKU-B6522E,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,West,WH-West,PrimeSource Direct,3,7,6,11,2.23,5.17,25,27.04,Slow-moving,Restock Recommended,Yes,No
SKU-B6522E,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Yukon,WH-North,NorthBridge Supply,28,4,3,12,0.15,1.32,22,265.64,Slow-moving,Excess Inventory,No,Yes
SKU-B6BB8D,"Binney & Smith Crayola¨ Metallic Colored Pencils, 8-Color Set",Office Supplies,Ontario,WH-Central,Atlas Wholesale,7,4,3,6,0.92,3.32,22,31.89,Slow-moving,Maintain,No,No
SKU-B6BB8D,"Binney & Smith Crayola¨ Metallic Colored Pencils, 8-Color Set",Office Supplies,West,WH-West,Meridian Retail Co.,7,4,3,6,0.81,3.12,22,31.14,Slow-moving,Maintain,No,No
SKU-B6C260,Avery 487,Office Supplies,Atlantic,WH-East,Atlas Wholesale,13,4,3,9,0.25,1.73,22,49.43,Slow-moving,Maintain,No,No
SKU-B6C260,Avery 487,Office Supplies,Northwest Territories,WH-West,Atlas Wholesale,12,5,4,17,0.62,2.74,23,40.9,Slow-moving,Maintain,No,No
SKU-B6C260,Avery 487,Office Supplies,Ontario,WH-Central,NorthBridge Supply,19,4,3,5,0.81,3.12,22,68.93,Slow-moving,Maintain,No,No
SKU-B6C260,Avery 487,Office Supplies,Prarie,WH-Central,Meridian Retail Co.,0,5,4,6,1.94,4.82,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B6C260,Avery 487,Office Supplies,Quebec,WH-East,PrimeSource Direct,0,5,4,12,0.94,3.35,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B6C260,Avery 487,Office Supplies,West,WH-West,Meridian Retail Co.,17,5,4,7,1.25,3.87,23,61.34,Slow-moving,Maintain,No,No
SKU-B6C260,Avery 487,Office Supplies,Yukon,WH-North,NorthBridge Supply,29,6,5,17,0.88,3.24,24,105.13,Slow-moving,Excess Inventory,No,Yes
SKU-B6C74E,Tyvek¨ Side-Opening Peel & Seel¨ Expanding Envelopes,Office Supplies,Atlantic,WH-East,Atlas Wholesale,16,4,3,14,0.31,1.94,22,1479.14,Slow-moving,Maintain,No,No
SKU-B6C74E,Tyvek¨ Side-Opening Peel & Seel¨ Expanding Envelopes,Office Supplies,Ontario,WH-Central,PrimeSource Direct,32,5,4,10,0.9,3.28,23,3098.84,Slow-moving,Excess Inventory,No,Yes
SKU-B6C74E,Tyvek¨ Side-Opening Peel & Seel¨ Expanding Envelopes,Office Supplies,Prarie,WH-Central,Atlas Wholesale,10,5,4,15,0.77,3.04,23,921.12,Slow-moving,Maintain,No,No
SKU-B6C74E,Tyvek¨ Side-Opening Peel & Seel¨ Expanding Envelopes,Office Supplies,West,WH-West,NorthBridge Supply,21,4,3,8,1.02,3.5,22,1831.69,Slow-moving,Maintain,No,No
SKU-B6C74E,Tyvek¨ Side-Opening Peel & Seel¨ Expanding Envelopes,Office Supplies,Yukon,WH-North,Atlas Wholesale,26,5,4,19,0.52,2.5,23,2418.44,Slow-moving,Excess Inventory,No,Yes
SKU-B72061,Canon Imageclass D680 Copier / Fax,Technology,Ontario,WH-Central,Atlas Wholesale,0,4,3,11,0.31,1.94,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B72061,Canon Imageclass D680 Copier / Fax,Technology,West,WH-West,Meridian Retail Co.,6,4,3,8,0.6,2.69,22,4354.5,Slow-moving,Maintain,No,No
SKU-B7326E,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Atlantic,WH-East,PrimeSource Direct,6,4,3,14,0.08,1.0,22,46.34,Slow-moving,Maintain,No,No
SKU-B7326E,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Ontario,WH-Central,PrimeSource Direct,10,7,6,16,1.44,4.15,25,60.52,Slow-moving,Maintain,No,No
SKU-B7326E,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Quebec,WH-East,NorthBridge Supply,12,4,3,11,0.71,2.92,22,67.85,Slow-moving,Maintain,No,No
SKU-B7326E,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,West,WH-West,Meridian Retail Co.,14,4,3,11,0.12,1.22,22,115.62,Slow-moving,Maintain,No,No
SKU-B77D28,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Technology,Atlantic,WH-East,PrimeSource Direct,19,6,5,20,0.94,3.35,24,1561.89,Slow-moving,Maintain,No,No
SKU-B77D28,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Technology,Prarie,WH-Central,Meridian Retail Co.,37,9,7,19,1.92,4.8,27,2905.92,Slow-moving,Excess Inventory,No,Yes
SKU-B77D28,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Technology,West,WH-West,PrimeSource Direct,34,7,6,20,1.35,4.03,25,2794.05,Slow-moving,Excess Inventory,No,Yes
SKU-B78D2F,Lexmark 4227 Plus Dot Matrix Printer,Technology,Prarie,WH-Central,NorthBridge Supply,0,4,3,12,0.02,1.0,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B78D2F,Lexmark 4227 Plus Dot Matrix Printer,Technology,West,WH-West,PrimeSource Direct,0,4,3,5,0.5,2.45,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B78D2F,Lexmark 4227 Plus Dot Matrix Printer,Technology,Yukon,WH-North,Meridian Retail Co.,17,4,3,5,0.15,1.32,22,32188.12,Slow-moving,Maintain,No,No
SKU-B7EC35,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Ontario,WH-Central,Meridian Retail Co.,6,4,3,8,0.19,1.5,22,25.53,Slow-moving,Maintain,No,No
SKU-B7EC35,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Prarie,WH-Central,NorthBridge Supply,16,4,3,18,0.29,1.87,22,774.21,Slow-moving,Maintain,No,No
SKU-B7EC35,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,West,WH-West,PrimeSource Direct,0,5,4,13,1.04,3.54,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B7EC35,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Yukon,WH-North,Meridian Retail Co.,12,4,3,6,1.0,3.46,22,595.74,Slow-moving,Maintain,No,No
SKU-B83D79,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Ontario,WH-Central,NorthBridge Supply,6,4,3,13,0.15,1.32,22,232.52,Slow-moving,Maintain,No,No
SKU-B83D79,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Prarie,WH-Central,Meridian Retail Co.,23,4,3,5,0.5,2.45,22,839.04,Slow-moving,Excess Inventory,No,Yes
SKU-B83D79,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Yukon,WH-North,Atlas Wholesale,8,4,3,5,0.23,1.66,22,331.34,Slow-moving,Maintain,No,No
SKU-B88D16,"Eureka Sanitaire ¨ Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Atlantic,WH-East,Atlas Wholesale,30,5,4,13,0.77,3.04,23,140.36,Slow-moving,Excess Inventory,No,Yes
SKU-B88D16,"Eureka Sanitaire ¨ Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Ontario,WH-Central,Meridian Retail Co.,2,4,3,7,0.58,2.65,22,9.43,Slow-moving,Restock Recommended,Yes,No
SKU-B88D16,"Eureka Sanitaire ¨ Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Prarie,WH-Central,NorthBridge Supply,17,4,3,7,0.5,2.45,22,80.87,Slow-moving,Maintain,No,No
SKU-B88D16,"Eureka Sanitaire ¨ Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Quebec,WH-East,Atlas Wholesale,22,4,3,6,0.33,2.0,22,104.18,Slow-moving,Maintain,No,No
SKU-B88D16,"Eureka Sanitaire ¨ Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,West,WH-West,NorthBridge Supply,32,6,5,10,1.71,4.53,24,143.94,Slow-moving,Excess Inventory,No,Yes
SKU-B88D16,"Eureka Sanitaire ¨ Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Yukon,WH-North,PrimeSource Direct,10,4,3,7,0.88,3.24,22,44.82,Slow-moving,Maintain,No,No
SKU-B91750,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Atlantic,WH-East,NorthBridge Supply,10,4,3,20,0.29,1.87,22,96.58,Slow-moving,Maintain,No,No
SKU-B91750,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Northwest Territories,WH-West,Meridian Retail Co.,5,4,3,13,0.29,1.87,22,50.24,Slow-moving,Maintain,No,No
SKU-B91750,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Ontario,WH-Central,Atlas Wholesale,0,6,5,19,1.06,3.57,24,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B91750,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Prarie,WH-Central,PrimeSource Direct,0,6,5,20,0.83,3.16,24,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B91750,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,West,WH-West,Atlas Wholesale,18,6,5,16,1.08,3.61,24,173.62,Slow-moving,Maintain,No,No
SKU-B91750,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Yukon,WH-North,PrimeSource Direct,16,4,3,20,0.31,1.94,22,160.21,Slow-moving,Maintain,No,No
SKU-B92905,Xerox 1891,Office Supplies,Northwest Territories,WH-West,Atlas Wholesale,15,4,3,9,0.67,2.83,22,743.27,Slow-moving,Maintain,No,No
SKU-B92905,Xerox 1891,Office Supplies,Ontario,WH-Central,Atlas Wholesale,18,6,5,10,1.69,4.5,24,922.66,Slow-moving,Maintain,No,No
SKU-B92905,Xerox 1891,Office Supplies,Prarie,WH-Central,Atlas Wholesale,3,5,4,16,0.67,2.83,23,142.74,Slow-moving,Restock Recommended,Yes,No
SKU-B92905,Xerox 1891,Office Supplies,West,WH-West,NorthBridge Supply,22,6,5,18,0.98,3.43,24,1003.9,Slow-moving,Maintain,No,No
SKU-B92905,Xerox 1891,Office Supplies,Yukon,WH-North,PrimeSource Direct,14,4,3,13,0.35,2.06,22,676.27,Slow-moving,Maintain,No,No
SKU-B96194,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Atlantic,WH-East,Meridian Retail Co.,29,6,5,19,0.81,3.12,24,4274.3,Slow-moving,Excess Inventory,No,Yes
SKU-B96194,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Northwest Territories,WH-West,PrimeSource Direct,2,4,3,6,1.0,3.46,22,349.18,Slow-moving,Restock Recommended,Yes,No
SKU-B96194,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Ontario,WH-Central,Meridian Retail Co.,30,5,4,10,1.02,3.5,23,5058.46,Slow-moving,Excess Inventory,No,Yes
SKU-B96194,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Yukon,WH-North,NorthBridge Supply,18,4,3,11,0.62,2.74,22,2772.03,Slow-moving,Maintain,No,No
SKU-B9635C,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro¨ Back, 8-1/2x11, 25/Bx",Furniture,Northwest Territories,WH-West,NorthBridge Supply,25,4,3,18,0.1,1.12,22,1470.0,Slow-moving,Excess Inventory,No,Yes
SKU-B9635C,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro¨ Back, 8-1/2x11, 25/Bx",Furniture,Ontario,WH-Central,PrimeSource Direct,0,4,3,21,0.17,1.41,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B9635C,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro¨ Back, 8-1/2x11, 25/Bx",Furniture,Prarie,WH-Central,Atlas Wholesale,14,4,3,10,0.46,2.35,22,759.86,Slow-moving,Maintain,No,No
SKU-B97A1C,Acco Perma¨ 2700 Stacking Storage Drawers,Office Supplies,Northwest Territories,WH-West,Atlas Wholesale,17,5,4,8,1.23,3.84,23,511.19,Slow-moving,Maintain,No,No
SKU-B97A1C,Acco Perma¨ 2700 Stacking Storage Drawers,Office Supplies,Prarie,WH-Central,Meridian Retail Co.,19,5,4,21,0.65,2.78,23,574.78,Slow-moving,Maintain,No,No
SKU-B97A1C,Acco Perma¨ 2700 Stacking Storage Drawers,Office Supplies,Quebec,WH-East,Meridian Retail Co.,1,6,5,16,1.15,3.71,24,28.9,Slow-moving,Restock Recommended,Yes,No
SKU-B97A1C,Acco Perma¨ 2700 Stacking Storage Drawers,Office Supplies,West,WH-West,NorthBridge Supply,5,4,3,19,0.08,1.0,22,159.45,Slow-moving,Maintain,No,No
SKU-B984D0,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Atlantic,WH-East,Meridian Retail Co.,26,6,5,21,0.77,3.04,24,336.55,Slow-moving,Excess Inventory,No,Yes
SKU-B984D0,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Ontario,WH-Central,Meridian Retail Co.,12,4,3,7,0.02,1.0,22,231.84,Slow-moving,Maintain,No,No
SKU-B984D0,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Prarie,WH-Central,NorthBridge Supply,8,6,5,17,1.19,3.77,24,104.66,Slow-moving,Maintain,No,No
SKU-B990C6,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Ontario,WH-Central,PrimeSource Direct,0,4,3,11,0.12,1.22,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B990C6,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Prarie,WH-Central,NorthBridge Supply,0,4,3,8,0.4,2.18,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B990C6,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Quebec,WH-East,Atlas Wholesale,0,4,3,13,0.5,2.45,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B990C6,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Yukon,WH-North,PrimeSource Direct,0,4,3,16,0.33,2.0,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B9D7E9,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,Furniture,Atlantic,WH-East,PrimeSource Direct,7,5,4,15,0.96,3.39,23,2864.59,Slow-moving,Maintain,No,No
SKU-B9D7E9,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,Furniture,Prarie,WH-Central,NorthBridge Supply,23,4,3,18,0.04,1.0,22,10837.83,Slow-moving,Excess Inventory,No,Yes
SKU-B9D7E9,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,Furniture,Quebec,WH-East,PrimeSource Direct,26,6,5,20,0.81,3.12,24,10685.51,Slow-moving,Excess Inventory,No,Yes
SKU-B9D7E9,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,Furniture,West,WH-West,Atlas Wholesale,24,5,4,16,0.85,3.2,23,10213.9,Slow-moving,Excess Inventory,No,Yes
SKU-B9D7E9,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,Furniture,Yukon,WH-North,PrimeSource Direct,30,4,3,8,0.31,1.94,22,9913.56,Slow-moving,Excess Inventory,No,Yes
SKU-B9E1DF,Xerox 1995,Office Supplies,Atlantic,WH-East,NorthBridge Supply,19,6,5,20,0.92,3.32,24,122.8,Slow-moving,Maintain,No,No
SKU-B9E1DF,Xerox 1995,Office Supplies,West,WH-West,Atlas Wholesale,0,6,5,20,0.9,3.28,24,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B9EE56,9-3/4 Diameter Round Wall Clock,Furniture,Atlantic,WH-East,Meridian Retail Co.,0,4,3,13,0.04,1.0,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B9EE56,9-3/4 Diameter Round Wall Clock,Furniture,Ontario,WH-Central,Meridian Retail Co.,15,5,4,8,1.52,4.27,23,208.59,Slow-moving,Maintain,No,No
SKU-B9EE56,9-3/4 Diameter Round Wall Clock,Furniture,Prarie,WH-Central,Atlas Wholesale,12,4,3,20,0.33,2.0,22,178.16,Slow-moving,Maintain,No,No
SKU-B9EE56,9-3/4 Diameter Round Wall Clock,Furniture,West,WH-West,NorthBridge Supply,0,5,4,11,1.04,3.54,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-B9EE56,9-3/4 Diameter Round Wall Clock,Furniture,Yukon,WH-North,Atlas Wholesale,0,4,3,9,0.81,3.12,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-BA0D08,DIXON Oriole¨ Pencils,Office Supplies,Atlantic,WH-East,PrimeSource Direct,22,4,3,7,0.96,3.39,22,61.91,Slow-moving,Maintain,No,No
SKU-BA0D08,DIXON Oriole¨ Pencils,Office Supplies,Prarie,WH-Central,NorthBridge Supply,27,4,3,17,0.29,1.87,22,68.43,Slow-moving,Excess Inventory,No,Yes
SKU-BA0D08,DIXON Oriole¨ Pencils,Office Supplies,West,WH-West,Atlas Wholesale,26,4,3,13,0.33,2.0,22,71.66,Slow-moving,Excess Inventory,No,Yes
SKU-BAC201,"Array¨ Parchment Paper, Assorted Colors",Office Supplies,Atlantic,WH-East,Meridian Retail Co.,13,6,5,10,1.52,4.27,24,100.86,Slow-moving,Maintain,No,No
SKU-BAC201,"Array¨ Parchment Paper, Assorted Colors",Office Supplies,Ontario,WH-Central,Atlas Wholesale,14,4,3,6,1.04,3.54,22,105.03,Slow-moving,Maintain,No,No
SKU-BAC201,"Array¨ Parchment Paper, Assorted Colors",Office Supplies,Prarie,WH-Central,Meridian Retail Co.,0,5,4,8,1.15,3.71,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-BAC201,"Array¨ Parchment Paper, Assorted Colors",Office Supplies,Quebec,WH-East,Atlas Wholesale,0,4,3,20,0.1,1.12,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-BAC201,"Array¨ Parchment Paper, Assorted Colors",Office Supplies,West,WH-West,PrimeSource Direct,0,6,5,10,2.15,5.07,24,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-BAF429,Avery Printable Repositionable Plastic Tabs,Office Supplies,Atlantic,WH-East,Atlas Wholesale,31,5,4,10,1.17,3.74,23,276.0,Slow-moving,Excess Inventory,No,Yes
SKU-BAF429,Avery Printable Repositionable Plastic Tabs,Office Supplies,Ontario,WH-Central,NorthBridge Supply,2,6,5,12,1.6,4.39,24,17.42,Slow-moving,Restock Recommended,Yes,No
SKU-BAF429,Avery Printable Repositionable Plastic Tabs,Office Supplies,Prarie,WH-Central,NorthBridge Supply,31,4,3,10,0.35,2.06,22,297.69,Slow-moving,Excess Inventory,No,Yes
SKU-BAF429,Avery Printable Repositionable Plastic Tabs,Office Supplies,West,WH-West,NorthBridge Supply,25,9,7,19,1.98,4.87,27,234.43,Slow-moving,Maintain,No,No
SKU-BB05DD,GBC Recycled Grain Textured Covers,Office Supplies,Atlantic,WH-East,NorthBridge Supply,16,4,3,21,0.15,1.32,22,624.96,Slow-moving,Maintain,No,No
SKU-BB05DD,GBC Recycled Grain Textured Covers,Office Supplies,Northwest Territories,WH-West,Atlas Wholesale,12,6,5,18,0.88,3.24,24,404.01,Slow-moving,Maintain,No,No
SKU-BB05DD,GBC Recycled Grain Textured Covers,Office Supplies,Ontario,WH-Central,PrimeSource Direct,0,4,3,18,0.08,1.0,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-BB05DD,GBC Recycled Grain Textured Covers,Office Supplies,Prarie,WH-Central,Meridian Retail Co.,25,4,3,16,0.42,2.24,22,845.55,Slow-moving,Excess Inventory,No,Yes
SKU-BB05DD,GBC Recycled Grain Textured Covers,Office Supplies,West,WH-West,NorthBridge Supply,3,4,3,9,0.5,2.45,22,98.83,Slow-moving,Restock Recommended,Yes,No
SKU-BB2568,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Atlantic,WH-East,PrimeSource Direct,21,4,3,10,0.58,2.65,22,1620.2,Slow-moving,Maintain,No,No
SKU-BB2568,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Northwest Territories,WH-West,Atlas Wholesale,4,4,3,13,0.38,2.12,22,305.14,Slow-moving,Restock Recommended,Yes,No
SKU-BB2568,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Nunavut,WH-North,Meridian Retail Co.,7,4,3,8,0.83,3.16,22,584.32,Slow-moving,Maintain,No,No
SKU-BB2568,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Ontario,WH-Central,NorthBridge Supply,19,5,4,9,1.21,3.81,23,1526.51,Slow-moving,Maintain,No,No
SKU-BB2568,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Prarie,WH-Central,NorthBridge Supply,0,6,5,16,1.42,4.12,24,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-BB2568,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,West,WH-West,NorthBridge Supply,31,5,4,21,0.62,2.74,23,2520.12,Slow-moving,Excess Inventory,No,Yes
SKU-BB2568,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Yukon,WH-North,PrimeSource Direct,3,6,5,14,1.56,4.33,24,236.99,Slow-moving,Restock Recommended,Yes,No
SKU-BB4B4E,Verbatim 4.7GB DVD-R,Technology,Prarie,WH-Central,Meridian Retail Co.,6,4,3,12,0.12,1.22,22,195.75,Slow-moving,Maintain,No,No
SKU-BB4B4E,Verbatim 4.7GB DVD-R,Technology,Quebec,WH-East,NorthBridge Supply,6,4,3,20,0.4,2.18,22,213.72,Slow-moving,Maintain,No,No
SKU-BB4B4E,Verbatim 4.7GB DVD-R,Technology,West,WH-West,NorthBridge Supply,28,5,4,10,1.02,3.5,23,978.17,Slow-moving,Excess Inventory,No,Yes
SKU-BB6617,Novimex Swivel Fabric Task Chair,Furniture,Prarie,WH-Central,Meridian Retail Co.,26,5,4,9,1.33,4.0,23,3858.6,Slow-moving,Excess Inventory,No,Yes
SKU-BB6617,Novimex Swivel Fabric Task Chair,Furniture,West,WH-West,Meridian Retail Co.,0,4,3,7,0.21,1.58,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-BB9645,Wilson Jones¨ Four-Pocket Poly Binders,Office Supplies,Atlantic,WH-East,PrimeSource Direct,22,7,6,12,2.04,4.95,25,142.53,Slow-moving,Maintain,No,No
SKU-BB9645,Wilson Jones¨ Four-Pocket Poly Binders,Office Supplies,Prarie,WH-Central,NorthBridge Supply,20,5,4,12,0.79,3.08,23,141.87,Slow-moving,Maintain,No,No
SKU-BB9645,Wilson Jones¨ Four-Pocket Poly Binders,Office Supplies,Quebec,WH-East,Atlas Wholesale,14,5,4,18,0.69,2.87,23,91.96,Slow-moving,Maintain,No,No
SKU-BB9645,Wilson Jones¨ Four-Pocket Poly Binders,Office Supplies,West,WH-West,Atlas Wholesale,16,4,3,5,1.02,3.5,22,108.73,Slow-moving,Maintain,No,No
SKU-BB9645,Wilson Jones¨ Four-Pocket Poly Binders,Office Supplies,Yukon,WH-North,Meridian Retail Co.,7,4,3,19,0.33,2.0,22,48.08,Slow-moving,Maintain,No,No
SKU-BB9CAC,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Ontario,WH-Central,Atlas Wholesale,28,7,6,20,1.31,3.97,25,1753.84,Slow-moving,Excess Inventory,No,Yes
SKU-BBBFCC,G.E. Halogen Desk Lamp Bulbs,Furniture,Ontario,WH-Central,PrimeSource Direct,27,5,4,10,1.04,3.54,23,186.99,Slow-moving,Excess Inventory,No,Yes
SKU-BBBFCC,G.E. Halogen Desk Lamp Bulbs,Furniture,Prarie,WH-Central,NorthBridge Supply,20,4,3,20,0.1,1.12,22,192.88,Slow-moving,Maintain,No,No
